my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-exec-by.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-naive-bayes.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-uninstall-upgrade.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\RxDataSource.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxlocalparallel.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxcleanup.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxspark.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxgetnodeinfo.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxreadxdf.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\azureml-model-management-sdk\operationalization-definition.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxgetfuzzydist.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\machine-learning-server-linux-packages.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\olapr\explore.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-admin-configure-ca-sso.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\deleteremotefile.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-admin-manage-big-data.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxcompressxdf.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-get-pyspark-connection.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\fastlinear.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\revoscaler-teradata-functions.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\operationalize\python\how-to-create-manage-session-pools.md,Succeeded,Successful
my20190606-1720\20190607-002101\README.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\RxSparkDataFrame.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\putlocalfile.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxexecutesqlddl.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-predict-rx-dforest.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-cloudera-rollback.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-decision-forest.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-wait-for-job.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-covcor.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxsparkcachedata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-distributed-computing-parallel-foreach.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\remoteloginaad.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\executestoredprocedure.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxfindfileinpath.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxPredict.rxDForest.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\inputdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\learners-object.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\index.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\rx-fast-forest.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-get-job-info.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-cloudera-generate-parcel.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\RxParquetData.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-developer-write-chunking-algorithms.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxoptions.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxdtree.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\resources-deprecated-features.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-admin-configure-reinstall-r.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\mlmodel.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-execute-code-remotely.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-summary.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\registerstoredprocedure.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-linux-server-901.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\censusworkers.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxGetVarInfo.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-hadoop-copy-to-local.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-windows.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-linux-server.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\machine-learning-server-windows-offline.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-distributed-computing-distributed-analysis.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\updateservice.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-data-split.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\remotelogin.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxoauthparameters.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\remotecommandline.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxlineplot.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-hadoop-command-line.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python\samples-microsoftml-python.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\rxfeaturize.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxPartition.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\print.serviceDetails.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-get-compute-context.md,Succeeded,Successful
my20190606-1720\20190607-002101\.openpublishing.publish.config.json,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-security-account-locking.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-data-scientist-write-portable-r-code.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-admin-r-package-management.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\resize-image.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-cloudera.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-predict-rx-dtree.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\machine-learning-server-linux-uninstall.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-repository-manager-directories.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxsetvarinfoxdf.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-get-job-output.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\deletesnapshot.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\operationalize\configure-find-admin-configuration-file.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-partition.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxdtreebestcp.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\olapr\executemd.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-lin-mod.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\neuralnet.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-admin-diagnostics-troubleshooting.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-application-developer-getting-started.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\RxInSqlServer.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\setinputdataquery.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoutils\readnews.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxpingnodes.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxsummary.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxgetjobinfo.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-windows-vm-803-provisioning.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxsyncpackages.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxspssdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxtextdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\rxfasttrees.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\gpu-math.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rximport.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-spark-connect.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\rxlogisticregression.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\squared-loss.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\sample-microsoftml.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxstopengine.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-data-scientist-getting-started.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxsasdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-hadoop-yarnqueueusage.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-client-library.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxxdftotext.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\outputparameter.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\machine-learning-server-cloudera-install.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revopemar\pemabaseclass.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-btrees.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\storedprocedure.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-set-var-info.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-api-reference.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-security-https.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxexecbypartition.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\operationalize\configure-admin-cli-local-password.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-security-passwords.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxtlcbridge.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-admin-console-database.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\rpe\revorpe-users-guide.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-hadoop-901.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\revoscalepy-package.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-hadoop-copy-from-local.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\load-image.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\rx-neural-network.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-dforest.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revopemar\pemabygroup.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\azureml-model-management-sdk\service-definition.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxcovcor.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxtweedie.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxremotehadoopmrcall.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxcomparecontexts.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\as.kmeans.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\dropColumns.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\operationalize\configure-machine-learning-server-one-box-9-2.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\sample-built-in-data.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\concept-what-is-revoscaler.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxtextdata-class.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-logit.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\tutorial-revoscaler-large-data-census.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-admin-managing-access-with-ip-filters.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-security.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-get-jobs.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxstepplot.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\listservices.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\as.xtabs.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-get-job-status.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\rxensemble.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\tutorial-large-data-tips.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python\how-to-revoscalepy-jupyter-nb-config.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\breadcrumb\toc.yml,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\getNetDefinition.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\kernel.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\mutualinformation-select.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\getinputparameters.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxsqlserverdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-hadoop.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxgetfuzzykeys.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxsparkdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\operationalize\concept-api.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\what-is-machine-learning-server.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\RxHiveData.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxodbcdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxremotecall.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\concept-what-is-the-microsoftml-package.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\sse-math.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python\quickstart-binary-classification-with-microsoftml.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxlogit.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxfilesystem.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-installing-configuring.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\rx-spark-remove-data.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-sql-server.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-distributed-computing-foreach.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxkmeans.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\drop-columns.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\microsoftml-install-pretrained-models.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\clr-math.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\operationalize\python\quickstart-deploy-python-web-service.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-rbroker-framework.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-data-summaries.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-data-odbc.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\kyphosis.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-decision-tree.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-models.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxnaivebayes.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxinsqlserver.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\microsoftml\sgd-optimizer.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\machine-learning-server-windows-uninstall.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxcrosstabs.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxmultitest.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\microsoftml-package.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\install\r-server-install-windows-offline.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\what-is-r-server-interoperability.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\python-reference\revoscalepy\RxOptions.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxdforestutils.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\ensembleControl.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-developer-manage-threads.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\tutorial-sparklyr-revoscaler.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\prune.rxDTree.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\getremoteobject.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\revoscaler\rxteradata-class.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\mrsdeploy\summary.serviceDetails.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\sqlrutils\outputdata.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\how-to-revoscaler-generalized-linear-model.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\toc.yml,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-repository-manager-files.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r\concept-what-is-compute-context.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\deployr\deployr-administrator-getting-started.md,Succeeded,Successful
my20190606-1720\20190607-002101\microsoft-r\r-reference\microsoftml\featurizeimage.md,Succeeded,Successful
